


Found LSM9DS1
Time, AccXangle, AccYangle, gyroXangle, gyroYangle, gyroZangle, CFangleX, CFangleY, heading, tiltCompensatedHeading, kalmanX, kalmanY
(1557191381.714381, 86.33496911174029, -75.59778255724265, -1928.5345519300001, -1240.4313008500012, -1006.8585045399982, 85.17444094224447, -75.07018610595097, 296.50739023091535, 61.50629566797052, 85.97448693342774, -74.3539174957957)
(1557191382.835223, 85.82682838658609, -73.8003670794491, -1929.2138901700002, -1240.8824239000012, -1007.2512469599982, 85.29413811284944, -74.48874391004985, 295.94753889892, 62.313735158393015, 85.90945271699798, -74.11488463383257)
(1557191383.91087, 85.36688963176107, -72.03942873368305, -1930.2664451700002, -1241.5476386600012, -1007.7059507199982, 84.91676702419642, -73.28524070822976, 295.97439396243135, 62.027943224438495, 85.6518841289629, -73.06333930274049)
(1557191385.031541, 85.9674298047276, -74.64362489322659, -1931.3384191500002, -1242.2397793400012, -1008.2799210399982, 85.11837510051512, -74.37712749122787, 296.67991058789215, 60.0473123543961, 85.81192096459701, -73.84784509754864)
(1557191386.152253, 86.18304280148355, -75.06858116527354, -1932.44498139, -1242.8986484600011, -1008.9134490399981, 85.31455082509618, -75.05554734365528, 295.31340975521886, 63.43659242803189, 85.99013544038164, -74.46084168121193)
(1557191387.27297, 85.89885495552, -73.82131471653176, -1933.49942639, -1243.6156710600012, -1009.4701959999982, 85.24335530335046, -74.60181680738117, 295.86988877408714, 63.70385875092378, 85.96094303434474, -74.16366030827382)
(1557191388.393598, 85.70210895758312, -73.0724852623006, -1934.57108922, -1244.2991725500012, -1010.0018082699982, 85.08994236389006, -73.95761847633284, 295.1416074756171, 62.73933892312128, 85.83508699176353, -73.6057580839752)
(1557191389.514306, 88.68811297119555, -84.83669161205003, -1935.71149632, -1245.0087591900012, -1010.4833134899982, 86.79268188827336, -80.76889701376315, 296.21792515457946, 64.01856751938148, 87.27761086881787, -79.39975691371353)
(1557191390.635103, 84.73760532053188, -71.46826617060529, -1936.9390576199999, -1245.7283640900012, -1011.4568965899982, 85.06861142762847, -75.47636046786843, 295.45413885019025, 62.58492796539426, 85.94268713493723, -75.48917691132627)
(1557191391.756273, 85.25458288162535, -71.3504595577619, -1938.3198065699999, -1246.5670412300012, -1012.1523849499982, 84.6278947200266, -73.3362907778045, 295.8932721518663, 62.2489920713437, 85.5439887757051, -73.29110250242533)
(1557191392.902374, 85.71193721165318, -73.26851111524266, -1939.4171300699998, -1247.2676400800012, -1012.7263695499983, 84.83939081500255, -73.5758625202674, 295.52096423290084, 63.90785002612682, 85.61968972996438, -73.25459281844515)
(1557191394.022989, 85.77485773101746, -73.61985845301194, -1940.5133433699998, -1247.9422328800013, -1013.3082058399982, 84.9621856446115, -73.87209719991412, 296.4102503932879, 61.27663426629381, 85.69101023414544, -73.407076955388)
(1557191395.143584, 85.68893445461143, -73.2199192439634, -1941.4928346099998, -1248.6008563000012, -1013.8739464699983, 85.00643843461145, -73.74423979434368, 296.5070007617709, 61.11346974555183, 85.74086419158348, -73.27266217213945)
(1557191396.264366, 85.61473562087603, -73.18965438322127, -1942.56490638, -1249.2677355900012, -1014.4142031099983, 84.9425880383702, -73.67824026367023, 297.29587411885643, 62.14226503562326, 85.68003062385218, -73.19437613799059)
(1557191397.38505, 85.81079776267846, -74.34521451055855, -1944.336765, -1250.4630370400012, -1015.3001324199984, 84.75477042495515, -74.55654539180321, 296.2061307778554, 61.32285672083962, 85.7657977702166, -73.85652633247011)
(1557191398.586028, 86.51711168937483, -76.61527795846621, -1945.38339072, -1251.155160500001, -1015.8403263399983, 85.39352489560696, -76.068634315801, 295.8910142790935, 64.41077128164099, 86.18319857305025, -75.32819889605197)
(1557191399.706719, 85.51113949023794, -72.66574789802851, -1946.4725532, -1251.8728257000012, -1016.4060153799984, 85.02842866038554, -74.31396854513751, 296.1215046930428, 62.60110844181807, 85.84049461947106, -73.99392656668775)
(1557191400.827517, 85.22545870147334, -71.77301874071296, -1947.5869896, -1252.5482417000012, -1016.9379054799984, 84.70087212503822, -73.05956506248279, 296.1215046930428, 62.92118024964324, 85.50551566858053, -72.82939736269753)
(1557191401.948192, 85.7086661158399, -73.50742499050483, -1948.67531229, -1253.2147338900013, -1017.5115949599984, 84.87021944351923, -73.59487789529601, 296.66134651416394, 61.219733224248465, 85.59684524175323, -73.12582956784583)
(1557191403.068879, 86.06383461870772, -74.52136017334229, -1949.72150401, -1253.8896962900012, -1018.0768759699985, 85.16791186063233, -74.42075222212378, 296.54560910808783, 62.891382970185795, 85.8487375577948, -73.8101975752021)
(1557191404.189508, 85.60129537247138, -72.64597368656166, -1950.80981767, -1254.5730560300012, -1018.6336876099984, 84.99261650373576, -73.62922899678651, 295.3337040702427, 63.674215032676294, 85.71846287318779, -73.20041556745821)
(1557191405.310148, 85.58454711805217, -73.36298136289486, -1951.86526892, -1255.2907628800012, -1019.2078530899985, 84.9255943723256, -73.75656315645152, 296.4276514895927, 64.01139235117111, 85.65917019507279, -73.27337159236468)
(1557191406.43087, 85.48371404823487, -73.09939100345505, -1952.9113044, -1255.9740602500012, -1019.7561781399985, 84.84205198587117, -73.63557881265365, 295.7760090361974, 65.3882254267797, 85.58001738751535, -73.15927384966584)
(1557191407.551478, 86.0202392076401, -74.49390771529843, -1954.01744482, -1256.6580096700013, -1020.3388017199985, 85.10650815093253, -74.42415592224052, 295.262663364306, 62.70573254375222, 85.78683980119453, -73.82185173406425)
(1557191408.672216, 85.79592712001839, -73.59142917669465, -1955.10594811, -1257.3752405200014, -1020.8872723699985, 85.08475821638405, -74.211412214913, 295.2950135278626, 63.86261339880088, 85.7871084849542, -73.71546724788337)
(1557191409.792901, 85.74255023773175, -73.7596168660096, -1956.1527561100002, -1258.0759265200013, -1021.4613283699986, 85.06071022919267, -74.22060940557095, 295.6456391559718, 62.69862759031361, 85.78041887014008, -73.73846215743637)
(1557191410.913642, 86.0517986174563, -74.83253247080282, -1957.22471231, -1258.7764963200013, -1022.0690515699986, 85.22658078215085, -74.86799116471008, 294.6398674687548, 65.40808450069977, 85.92321183016567, -74.30382535292684)
(1557191412.034516, 85.60129537247138, -73.09327724638851, -1958.29962888, -1259.4366813000013, -1022.8815869299985, 85.02144290834318, -74.06723680571713, 296.19888737274323, 62.38004083190472, 85.76409437924727, -73.6769271467964)
(1557191413.155375, 86.64906598156139, -77.25470888885664, -1959.56830188, -1260.1386803600012, -1023.4736343299985, 85.49054755227411, -76.26051967960083, 295.7921364525578, 64.98319090737374, 86.12845025565242, -75.52285627948899)
(1557191414.276292, 84.02063915147724, -66.82302065172857, -1961.8451735400001, -1261.4586059600013, -1024.7275636499985, 83.69785384779598, -71.12599050287747, 296.21557261346277, 59.58357309170367, 84.7937178978015, -70.25039098572438)
(1557191415.512051, 85.05487158233711, -71.25590259871103, -1962.9939805000001, -1262.1343747600013, -1025.4033324499985, 84.05254170452066, -71.4742452803776, 295.48010692641805, 61.90574898829331, 84.88814511323986, -70.70369396968458)
(1557191416.632904, 85.47334309105356, -73.00485571391653, -1964.0915133, -1262.8351072400012, -1025.9267711699986, 84.4660094164404, -72.67290453250095, 296.0629776558839, 63.28943150740829, 85.17686899938612, -71.84930459361286)
(1557191417.753593, 85.89868733666127, -73.98455872793303, -1965.1465883, -1263.5356770400012, -1026.3994447699986, 84.90358616857291, -73.74012496976019, 295.61179838396265, 63.91637366666433, 85.56522708160992, -72.94130578698892)
(1557191418.87426, 85.29418972810635, -71.72288870575824, -1966.2189712200002, -1264.2111938400012, -1026.9736340499985, 84.70899513629297, -72.79998993135902, 295.639450986327, 63.02420644591392, 85.44221453824142, -72.31844816986924)
(1557191419.994993, 85.46987553471959, -72.61623024919197, -1966.9604515400001, -1264.689568240001, -1027.3443742099985, 84.86893124734894, -72.88108388205879, 295.38326325089366, 64.77533929616469, 85.47411500894701, -72.45050096432813)
(1557191421.080552, 85.43307571489748, -70.51919807646962, -1968.01739029, -1265.3829200600012, -1027.7925162399986, 84.78464242787807, -71.74129312670529, 295.7441415025834, 61.57977649391473, 85.47398294871464, -71.4733554777274)
(1557191422.201468, 85.77659375230101, -73.68614590540216, -1968.9559752100001, -1266.0593776600012, -1028.0292763999985, 85.00437925453184, -73.17878783392341, 295.4173760573632, 64.18659603125593, 85.70598433492103, -72.57091751091123)
(1557191423.322384, 86.00807075824596, -74.75939592307847, -1970.01886459, -1266.7342280600012, -1028.5944636099985, 85.18143840476031, -74.39709284741645, 294.75408258088, 65.34678214968447, 85.87872453595605, -73.69616065422971)
(1557191424.44299, 85.64137168675632, -73.09327724638851, -1971.01556575, -1267.4268509000012, -1029.1181540499986, 85.05871790995792, -73.89185262279969, 296.0214274273206, 63.73431335646082, 85.81043551110618, -73.42628651119767)
(1557191425.563808, 85.71846449339205, -73.0724852623006, -1972.07931949, -1268.1191350800011, -1029.6669158999985, 85.02906436401841, -73.67714587850024, 296.488478179549, 59.2577664262693, 85.77880813287643, -73.27385514642371)
(1557191426.684512, 85.63805985322166, -73.23744386601675, -1973.49932199, -1269.0279366800012, -1030.4393972599985, 84.82646065754037, -73.77684531101015, 296.48744095767984, 62.90496581360352, 85.72254759657882, -73.27236630203709)
(1557191427.846901, 85.8741937479277, -73.98603950688499, -1974.59646349, -1269.7115402300012, -1030.9626493599985, 85.01624391177276, -74.17580324853506, 296.44760184480435, 61.79662263508511, 85.79694710470342, -73.66572005980854)
(1557191428.967597, 85.83956497532343, -73.98603950688499, -1975.7043525099998, -1270.4149618300012, -1031.4902155599984, 85.06708094190316, -74.34331364354502, 296.15398499140554, 63.12567187439499, 85.83312508530496, -73.85953364929317)
(1557191430.093324, 85.14567253133731, -71.71865711196975, -1976.6496213099997, -1271.1154735300013, -1032.0472489599983, 84.73612837556365, -73.04872440459985, 296.0457683004888, 62.523979735036505, 85.54718089483444, -72.79104490760092)
(1557191431.214202, 85.537607349793, -72.96984155268831, -1978.3155042699998, -1272.1633676500012, -1032.9876667599983, 84.55066257610126, -73.42055234145292, 296.31179028533575, 63.297518658182206, 85.55263328343749, -72.87393912589977)
(1557191432.405942, 85.55748353817764, -73.22233123069299, -1979.3612099099998, -1272.8801820000012, -1033.5526851299983, 84.73647289734708, -73.58834541499697, 296.0440193806613, 63.24488198568585, 85.56239921302245, -73.07599519010967)
(1557191433.526597, 86.24969735617827, -75.3080378182112, -1980.50914103, -1273.5807576100012, -1034.0591253299983, 85.1852351246458, -74.9003911009255, 295.72839830221733, 63.35484103616745, 85.8797592302432, -74.254640086371)
(1557191434.647296, 85.736029468623, -73.42983476590149, -1981.58977975, -1274.2814842800012, -1034.6332146499983, 85.08345624303212, -74.2983479679111, 297.0417105588311, 59.588051691933146, 85.80973017695491, -73.87954122585181)
(1557191435.768046, 85.49746844572715, -72.81267324357631, -1982.63610167, -1274.9734068400012, -1035.2238802499983, 84.91333479664914, -73.68371215731023, 295.5515800146302, 62.000701266326296, 85.66631258508076, -73.36005992550542)
(1557191436.888715, 85.59792245318405, -73.14159955929671, -1983.83411527, -1275.7422812400011, -1035.8050062499983, 84.84488195057008, -73.66599435850212, 295.98141316918304, 62.316307407359986, 85.60071491186112, -73.27645724039661)
(1557191438.01649, 85.66173393655234, -73.3484079065274, -1984.90597368, -1276.4596667900012, -1036.3620350299984, 84.90624977815943, -73.7623967073173, 295.7344557854989, 61.435619219026414, 85.6322943378846, -73.33460291386851)
(1557191439.137265, 85.69133581170723, -73.25283457950059, -1986.03736114, -1277.168894750001, -1036.9277287599984, 84.92474641428811, -73.74035061462727, 296.1862416254692, 61.49047961373925, 85.63523437013461, -73.30962404520355)
(1557191440.257912, 86.13039258798281, -75.32360520812836, -1987.13454814, -1277.8694064500012, -1037.4763222599984, 85.20925931850493, -74.97050805072793, 296.33731161653753, 61.960606797019615, 85.88162901586554, -74.36121189284542)
(1557191441.378727, 85.61808288444338, -73.14159955929671, -1988.24124793, -1278.562149830001, -1038.0845847399983, 85.011873542068, -74.15026030786919, 296.31434758229966, 60.53999592443107, 85.74050105684883, -73.77126397342529)
(1557191442.499436, 85.68151342296218, -73.05845593349184, -1989.35501905, -1279.2371626300012, -1038.6414702999982, 84.9681490226045, -73.76518280324278, 297.1545322573213, 59.684601906955294, 85.69682489255247, -73.41384304884895)
(1557191443.620043, 85.66504306649264, -73.25283457950059, -1990.44475042, -1279.9214125600013, -1039.1652171599983, 84.9503929009374, -73.73147384099747, 296.8744415118564, 59.25206655763124, 85.67892405398098, -73.33341300972026)
(1557191444.740823, 85.60802575890817, -73.23744386601675, -1991.50861882, -1280.6137713600012, -1039.7140381599984, 84.91942525571986, -73.71199937600903, 296.5842586116629, 61.23673848644654, 85.65263740706531, -73.28796096231802)
(1557191445.861597, 86.37661004612248, -74.45019416845426, -1992.05687842, -1281.3082335200013, -1040.1252328599983, 85.57443228996144, -74.43270111547616, 296.8510510288731, 59.9326670548574, 86.32868847327092, -73.87625263561605)
(1557191446.992235, 82.92931888628706, -63.855716345164694, -1992.63929431, -1282.0257023700012, -1040.5894774099984, 83.75439789175681, -68.37349779328929, 295.78156798722733, 60.0126316748195, 84.8076671010297, -68.71322050329046)
(1557191448.112956, 85.63474299272323, -73.2849701333607, -1994.29193943, -1283.0327829900011, -1041.4287112599984, 84.22154690433666, -71.72321344533214, 296.7000460321593, 59.554119249541294, 85.20285453789072, -71.13695472850182)
(1557191449.297488, 85.57781212183949, -72.73636134514601, -1995.5219444299998, -1283.8691863900012, -1042.0584738199984, 84.54330403483836, -72.66566354522045, 295.311846539516, 62.304662581547035, 85.37461291361919, -71.966633729684)
(1557191450.438181, 85.51711121324472, -73.065679729609, -1996.5679538699999, -1284.5440311900013, -1042.6489630199985, 84.70918456588217, -73.17561117585359, 296.07702397191383, 63.18803462298218, 85.42955916094706, -72.5065618465903)
(1557191451.559024, 85.51711121324472, -72.00408902012771, -1997.5146103499999, -1285.2709281300013, -1042.9109840099986, 84.8152779622997, -72.76345665841806, 296.38923788108195, 61.22456155059035, 85.50669671901727, -72.25155693239876)
(1557191452.679758, 85.25081579987521, -71.189872009237, -1998.4949054699998, -1285.9469937300012, -1043.6546561699986, 84.684482616845, -72.08973210890943, 296.565051177078, 60.41791770144353, 85.38994787625093, -71.67440535284695)
(1557191453.800586, 85.89885495552, -74.37040274769714, -1999.5414009899998, -1286.6305916100011, -1044.2116618499986, 84.99450781204999, -73.73157364418205, 296.35191263549683, 64.15327661767635, 85.63146698533302, -73.02860421233162)
(1557191454.921252, 85.83638810941156, -74.1225958117634, -2000.55463419, -1287.314524020001, -1044.8196017699986, 85.09434271046692, -74.23975990873086, 296.29524458976954, 63.040469878538815, 85.74128908256937, -73.60050464106527)
(1557191456.04207, 85.89261031059289, -74.19145515132573, -2001.51814737, -1288.041384840001, -1045.3943289299987, 85.1878979985425, -74.50152138228778, 295.5890675701015, 63.85772418204466, 85.85117372922255, -73.95072974059015)
(1557191457.162892, 85.77335425466147, -73.77980463685586, -2002.59900113, -1288.733806780001, -1045.9431999799986, 85.10683024821388, -74.34546011102861, 297.0300726565121, 63.01099854602824, 85.7869133246757, -73.89917497906528)
(1557191458.28363, 85.4069140850068, -72.34987410037655, -2003.6626666700001, -1289.426033560001, -1046.5256834899985, 84.86141433428963, -73.42499921663737, 295.81600387691265, 62.32094211784337, 85.57437687897185, -73.13205140618747)
(1557191459.404288, 84.57623175139598, -68.5128795574679, -2004.9385346200002, -1290.1857106600012, -1046.9834376399986, 84.17995760455344, -70.78159826113568, 295.9371252305855, 58.203519982241765, 84.9932120934655, -70.64914556065554)
(1557191460.543532, 86.53309807474365, -76.95630596539445, -2006.0138067900002, -1290.905381010001, -1047.6353743099985, 85.16173301866756, -74.77429102369095, 296.17017348772197, 61.65728048694427, 85.75593033046873, -73.88289107678415)
(1557191461.664606, 86.02326975597542, -74.80278338746996, -2007.0956103100002, -1291.556153440001, -1048.2100824299985, 85.24593365305228, -75.05169541395836, 296.1772684044124, 63.141494067963855, 85.87644801576234, -74.376578548777)
(1557191462.7855, 85.72172070191165, -73.60114312468832, -2008.7776315600001, -1292.659559380001, -1049.1520143299986, 84.85859738236789, -74.62272641639633, 296.7949226799739, 62.19425962956747, 85.78532933200722, -73.99670365663498)
(1557191463.977838, 85.49060171357695, -72.90928860892899, -2009.8665050800003, -1293.377034180001, -1049.7175532899985, 84.80225057309332, -73.88165365191593, 294.88781948394626, 65.13583679080865, 85.60930911623566, -73.46415734532016)
(1557191465.098573, 85.95816892634559, -74.33183791539753, -2011.0260200800003, -1294.081332180001, -1050.3531392899986, 85.03199558504468, -74.4334834100049, 295.9454521661804, 63.860577215744875, 85.7435506287148, -73.93494309427373)
(1557191466.22142, 86.45909299656081, -76.24921192333517, -2012.0645410600002, -1294.7567929800011, -1051.0032703099985, 85.47284563995436, -75.79310483800306, 296.21080257989894, 62.28375381220531, 86.12336198732889, -75.15873682628731)
(1557191467.342077, 85.16341727801037, -71.30101550721201, -2013.1531527100003, -1295.431900980001, -1051.5096013099985, 84.85174396278796, -73.36789443952843, 295.58687881179753, 61.94693086825761, 85.62247642179953, -73.22353350989337)
(1557191468.462743, 85.25821097003221, -71.82667223863311, -2014.2597608000003, -1296.107692180001, -1052.0671290499986, 84.65298093113451, -72.71347759899123, 295.02469554507275, 64.82619390182661, 85.40579317957508, -72.4953168485926)
(1557191469.583569, 85.69882287233911, -73.2199192439634, -2015.3232940400003, -1296.791392120001, -1052.6157771499986, 84.85507279985727, -73.29082256197452, 295.71998530709857, 63.63120692564352, 85.54416685763735, -72.84475728193576)
(1557191470.704484, 85.65841976032331, -73.3484079065274, -2016.4062982000003, -1297.5190355400011, -1053.1911231099987, 84.9038793121369, -73.61643113670625, 296.12593850538906, 62.78580503444872, 85.58726679048627, -73.11330552689148)
(1557191471.825263, 85.78950232576415, -73.77980463685586, -2017.5706625200003, -1298.268200180001, -1053.8048965499986, 84.96950739231323, -74.01412109279602, 295.3359638828253, 65.48570023933075, 85.67500240227095, -73.46749880626605)
(1557191472.954281, 85.55454512524052, -72.92152667029094, -2018.6510414000002, -1298.951877440001, -1054.3957287499986, 84.8883784800696, -73.63203534329297, 295.80839506569623, 62.90102528427795, 85.60300638468615, -73.19091606522188)
(1557191474.074986, 85.57443692840565, -72.98271250944063, -2019.7223664100002, -1299.652034730001, -1054.9693515899987, 84.87148354507124, -73.52250455898157, 295.71714325294374, 60.74879651981321, 85.58110879025213, -73.08887936886954)
(1557191475.195584, 85.68806664117542, -73.53640856486925, -2020.8365163700003, -1300.3357176600011, -1055.4757833899987, 84.91577341873375, -73.80432013451417, 296.3737471149785, 61.91141674054326, 85.60853904880553, -73.31372486533049)
(1557191476.316384, 85.90811972014437, -74.7021109617937, -2021.5110754300003, -1300.7963921400012, -1055.8322576899986, 85.24135757558011, -74.52726442288188, 295.83471850283104, 63.4532373586334, 85.75656741383918, -73.97082294554247)
(1557191477.39452, 86.10446551635117, -75.16414483129054, -2022.1751129300003, -1301.2426253400013, -1056.2041186899987, 85.49360734004274, -75.08788594792708, 295.75458898814907, 63.01753393382432, 85.91792519389227, -74.53011692724087)
(1557191478.470551, 86.35801981731461, -76.2424673893469, -2022.8485837700002, -1301.6721618600013, -1056.5594143299986, 85.74286649040587, -75.95244942077898, 295.8582034641381, 63.56541802823446, 86.11536523909247, -75.31383757553013)
(1557191479.546387, 85.624762134953, -73.18965438322127, -2023.5331661300002, -1302.1020159000013, -1056.9096657699986, 85.39817093313415, -74.46671401424435, 296.1390681004348, 63.52473406453871, 85.90317965345052, -74.43259449265254)
(1557191480.622324, 85.75876539642807, -73.61985845301194, -2024.19406133, -1302.5603787000014, -1057.2614325699985, 85.35016953111051, -74.1419457975049, 295.9008952784343, 64.49102643841476, 85.85250631697795, -74.11835454558103)
(1557191481.698524, 85.75229415026384, -73.7596168660096, -2025.58496651, -1303.4766098900013, -1057.9789630199984, 85.03508223060251, -74.27904091460772, 296.066339209799, 63.115473405656864, 85.80742401249636, -73.96719723365908)
(1557191482.85648, 85.75553223539565, -73.89707319215631, -2026.60590643, -1304.1431739700013, -1058.6202145399984, 85.05897626547839, -74.31648591313687, 295.87222365660864, 63.458785987696686, 85.80575181591153, -73.93975159224217)
(1557191483.977148, 85.3019189846853, -71.61844721989641, -2028.05211105, -1305.1275653500013, -1059.4466171799984, 84.62626004900254, -73.0914192491926, 295.888741178265, 62.40943766837549, 85.56223824066221, -72.64768613409447)
(1557191485.150875, 85.67822935273927, -73.67472178352776, -2029.15788467, -1305.8197289900013, -1060.1472218399983, 84.81513218324457, -73.7182662257937, 295.6111830778889, 63.35999849435702, 85.59826450026944, -73.175267317482)
(1557191486.271647, 85.44005063868477, -72.20400939513667, -2030.2636124399999, -1306.5203046000013, -1060.7211873999984, 84.7477921485087, -73.08994237139947, 295.76536142058535, 62.621365947737274, 85.49316716715498, -72.6772220503944)
(1557191487.392314, 85.50089399159339, -72.56643769045274, -2031.3186524399998, -1307.1533286000013, -1061.2782485199984, 84.77763725435952, -73.02904916283144, 296.1071525981303, 62.628015699131154, 85.49675664875794, -72.57750340466816)
(1557191488.513021, 85.65510052627592, -73.05845593349184, -2032.3425653299998, -1307.8641441600012, -1061.8875189999985, 84.89455006150935, -73.33101944922768, 296.2013341080205, 63.690804270659044, 85.59464364887955, -72.81977672813039)
(1557191489.634034, 85.97358022164023, -74.14807018130134, -2033.3817320599999, -1308.5231279400011, -1062.4451206599986, 85.12630146558789, -74.08484340047187, 295.5262220782496, 62.60305689156022, 85.80018620343296, -73.48277357291921)
(1557191490.755027, 85.51711121324472, -73.01789187243827, -2034.4472850799998, -1309.208126310001, -1063.0201810199985, 84.93456610618199, -73.7186718316517, 295.6054126209971, 63.13841261618869, 85.65749205119765, -73.254507268881)
(1557191491.875748, 85.60129537247138, -73.6104579969847, -2035.4598294799998, -1309.900031650001, -1063.6023940499986, 84.92958590595563, -73.9305056668515, 296.3927623493481, 62.720803637983394, 85.65177792223496, -73.4460899191409)
(1557191492.996408, 86.31707730955281, -75.59331319143357, -2036.54844113, -1310.600456200001, -1064.1762358499986, 85.32663608811393, -75.20836000160074, 296.27322460294164, 63.54914405663045, 85.97982135795884, -74.57122725325233)
(1557191494.117085, 85.47680535403269, -72.86111299974641, -2037.64577373, -1311.267296780001, -1064.7502252099987, 84.97780460766518, -74.06674803248814, 295.1988337378182, 64.41613283236195, 85.71226017599768, -73.72403908941226)
(1557191495.23776, 86.04272327768787, -74.15013511732957, -2038.72600925, -1312.009958700001, -1065.2987823099986, 85.18466160167878, -74.413845051393, 295.0977349503248, 63.56255434600213, 85.87502418370106, -73.98703332749491)
(1557191496.35852, 85.33402836639841, -71.77686286959226, -2040.1731323400002, -1312.887348290001, -1066.0508305299986, 84.69543242451056, -73.18261157831256, 295.5716927209039, 62.1511233388913, 85.57604790505806, -72.76034679564407)
(1557191497.521303, 85.83001982614032, -74.16761171533216, -2041.2364539000002, -1313.587790270001, -1066.6668819099987, 84.95085624148841, -74.05378845252432, 296.39160333301, 60.88760686877983, 85.70718016148733, -73.49442616903478)
(1557191498.642024, 85.65177622284538, -73.30075409439391, -2043.0828591600002, -1314.789419090001, -1067.6193925599987, 84.6328461263026, -74.08261936564607, 295.1988337378182, 64.16556869107644, 85.67646168239106, -73.3967250695716)
(1557191499.851463, 85.34110440140877, -71.67154710041089, -2044.1551798500002, -1315.507114040001, -1068.1766615799986, 84.62887281536631, -72.92305398650495, 295.65197092400444, 65.54011661834572, 85.49286388363917, -72.48902389114147)
(1557191500.972138, 85.62142505193358, -73.09327724638851, -2045.2091436000003, -1316.1900825500009, -1068.7162910199986, 84.80281865730667, -73.29837534643508, 295.04512179017286, 63.82927300181997, 85.55890175238902, -72.77787532249208)
(1557191502.092751, 85.75876539642807, -73.52537935633143, -2046.3315478900004, -1316.8652129500008, -1069.2817127299986, 84.92742498477952, -73.7046299123729, 296.33347636728024, 64.37208384781462, 85.63137841125652, -73.14641424721853)
(1557191503.213442, 85.26183352764167, -71.56504949071496, -2047.4127600500003, -1317.6085463100007, -1069.8223188099987, 84.6955852464968, -72.71821500337813, 296.4313166895022, 61.830830005369414, 85.43349832042747, -72.35376689530061)
(1557191504.33425, 85.97971193682864, -74.28628649257152, -2048.5191205500005, -1318.2841863100007, -1070.3797218099987, 85.0235170606959, -73.92931389689417, 296.1139126302907, 64.83446840744182, 85.69137330519762, -73.31971574882301)
(1557191505.454961, 85.59461131043918, -72.48299946298374, -2049.5565566700006, -1318.9842448300008, -1070.9532637299988, 84.95119916254187, -73.34154864454791, 296.07535558394875, 63.93348591164941, 85.65930413647311, -72.8992862315121)
(1557191506.575585, 85.57105658914159, -72.78618332103477, -2051.0054399800006, -1319.9083357600007, -1071.7518608299988, 84.7435602945017, -73.37796582244003, 296.25607794284923, 61.984591093405534, 85.6093211587727, -72.82320147409057)
(1557191507.738736, 85.78628257237123, -73.4956369482887, -2052.0523781800007, -1320.5922228100007, -1072.3428743299987, 84.95041838122341, -73.72212331794924, 295.12092564614215, 65.12116374154691, 85.71264831732812, -73.16621571221961)
(1557191508.859426, 85.30550845188553, -72.18667913117181, -2053.031804460001, -1321.2339158900008, -1072.8832474499986, 84.77170191162068, -73.05753403788279, 295.7256126433657, 62.4968303137187, 85.54626978846878, -72.63686709596463)
(1557191509.980313, 85.76843544678873, -73.5727510067062, -2054.0965548600007, -1321.9352990900009, -1073.4494242499986, 84.94384187272152, -73.64721749917683, 294.87415391412765, 66.05335952596371, 85.65750660037678, -73.1137671192445)
(1557191511.101029, 85.28750618067296, -72.18667913117181, -2055.1872705000005, -1322.679353170001, -1074.0243751299986, 84.71375420149238, -73.06851611037382, 296.64126766622724, 60.75895746032197, 85.45395439356867, -72.66297356282739)
(1557191512.221853, 86.06683217967208, -74.70068130746478, -2056.2685005800004, -1323.346674860001, -1074.5312017299987, 85.0931089564002, -74.31474390462839, 295.0844224707365, 64.81828348783564, 85.75683030471318, -73.69154464237077)
(1557191513.342646, 86.11631477921148, -74.59489102734028, -2056.9638800200005, -1323.776642300001, -1074.8762373299987, 85.42888067408697, -74.65481915425552, 295.5736045882211, 65.4078866870027, 85.91257118147338, -74.12276203315682)
(1557191514.418359, 85.4470043345849, -72.35710658960849, -2058.0588193200006, -1324.492564150001, -1075.3310582699987, 85.00177915038573, -73.5625603554673, 295.83226056554366, 62.94626510691752, 85.6737132887377, -73.2873987834723)
(1557191515.538999, 85.68806664117542, -73.20464720102404, -2059.9480849500005, -1325.620265340001, -1076.2537228799988, 84.65784539285954, -73.79889293880134, 295.8109484527508, 63.46592467073485, 85.6702481961988, -73.21976728609788)
(1557191516.748418, 85.67494029335431, -72.70754892346861, -2061.1835193600004, -1326.4374030600009, -1076.905487489999, 84.7739285691564, -73.47094161760171, 295.92867185261684, 61.86720296789084, 85.6735556132714, -72.95282192031075)
(1557191517.887266, 85.54100520180883, -72.96984155268831, -2062.2125722800006, -1327.120626720001, -1077.4537533899988, 84.82255338074785, -73.44357104265367, 295.6457372327709, 64.63791334221075, 85.62447236059454, -72.95558520239746)
(1557191519.008022, 85.34207068490643, -72.03942873368305, -2063.318043290001, -1327.778846100001, -1078.036024379999, 84.692075359243, -72.86437340927131, 296.4495744516485, 63.222476145658, 85.45913593964765, -72.46150405857315)
(1557191520.12876, 85.67822935273927, -73.6288692367109, -2064.3907818100006, -1328.4376933800008, -1078.610404059999, 84.85467234734077, -73.58660981773507, 296.4869117376083, 63.91650727728563, 85.56604138285635, -73.0329482178479)
(1557191521.249533, 85.55116784370384, -72.72557874822618, -2065.4729526900005, -1329.122504640001, -1079.1261261199988, 84.83970129315861, -73.34391568002974, 295.5650249975014, 63.898701712947364, 85.55164251023031, -72.87396020222977)
