267648, -1.75
267650, -2.25
267651, -2.25
267653, -2.50
267654, -2.50
267656, -2.50
267656, -2.50
267659, -2.50
267659, -2.50
267662, -3.00
267662, -3.00
267665, -4.00
267665, -4.00
267668, -4.00
267668, -4.00
267671, -3.50
267671, -3.50
267673, -3.25
267674, -3.25
267676, -2.75
267677, -2.75
267679, -3.00
267679, -3.00
267682, -3.50
267682, -3.50
267685, -3.25
267685, -3.25
267688, -2.50
267688, -2.50
267691, -3.00
267691, -3.00
267694, -3.75
267694, -3.75
267696, -3.00
267697, -3.00
267699, -85.50
267700, -85.50
267702, -87.00
267703, -87.00
267705, -2.75
267705, -2.75
267708, -3.25
267708, -3.25
267711, -4.00
267712, -4.00
267714, -4.50
267715, -4.50
267717, -3.00
267717, -3.00
267720, -4.50
267720, -4.50
267723, -5.00
267723, -5.00
267726, -4.75
267726, -4.75
267728, -5.00
267729, -5.00
267731, -4.75
267732, -4.75
267734, -5.00
267735, -5.00
267737, -5.00
267738, -5.00
267740, -4.75
267741, -4.75
267743, -4.50
267743, -4.50
267746, -4.00
267746, -4.00
267749, -4.00
267749, -4.00
267751, -4.00
267752, -4.00
267754, -3.75
267755, -3.75
267757, -5.00
267758, -5.00
267760, -88.50
267761, -88.50
267763, -87.00
267764, -87.00
267766, -5.75
267767, -5.75
267769, -6.25
267769, -6.25
267772, -5.50
267772, -5.50
267775, -5.25
267775, -5.25
267777, -6.25
267778, -6.25
267780, -5.50
267781, -5.50
267783, -4.75
267784, -4.75
267786, -5.50
267787, -5.50
267789, -5.50
267790, -5.50
267792, -4.75
267792, -4.75
267795, -5.25
267795, -5.25
267798, -5.00
267798, -5.00
267800, -4.75
267801, -4.75
267803, -4.25
267804, -4.25
267806, -4.00
267807, -4.00
267809, -4.50
267810, -4.50
267812, -4.50
267813, -4.50
267815, -3.50
267815, -3.50
267818, -4.75
267818, -4.75
267821, -86.75
267821, -86.75
267824, -3.75
267824, -3.75
267827, -3.25
267827, -3.25
267829, -4.50
267830, -4.50
267832, -4.75
267833, -4.75
267835, -4.25
267836, -4.25
267838, -5.00
267839, -5.00
267841, -5.25
267841, -5.25
267844, -5.25
267844, -5.25
267847, -3.75
267847, -3.75
267850, -5.75
267850, -5.75
267853, -5.00
267853, -5.00
267855, -4.75
267856, -4.75
267858, -5.25
267859, -5.25
267861, -5.50
267862, -5.50
267864, -6.00
267864, -6.00
267867, -6.00
267867, -6.00
267870, -6.50
267870, -6.50
267873, -6.50
267873, -6.50
267876, -5.50
267876, -5.50
267878, -88.50
267879, -88.50
267881, -89.50
267882, -89.50
267884, -4.75
267885, -4.75
267887, -5.25
267887, -5.25
267890, -5.50
267890, -5.50
267893, -4.50
267893, -4.50
267896, -5.25
267896, -5.25
267899, -5.00
267899, -5.00
267901, -4.00
267902, -4.00
267904, -4.00
267905, -4.00
267907, -4.25
267908, -4.25
267910, -6.25
267911, -6.25
267913, -6.00
267913, -6.00
267916, -6.50
267916, -6.50
267919, -7.50
267919, -7.50
267922, -6.50
267922, -6.50
267925, -6.00
267925, -6.00
