247905,, 403,, 0,, 25.00  ;;--;;  247905,, 403,, 0,, 25.00
247910,, 403,, 0,, 25.00  ;;--;;  247910,, 403,, 0,, 25.00
247915,, 400,, 0,, 25.00  ;;--;;  247915,, 400,, 0,, 25.00
247920,, 400,, 0,, 25.00  ;;--;;  247920,, 400,, 0,, 25.00
247925,, 403,, 0,, 25.00  ;;--;;  247925,, 403,, 0,, 25.00
247930,, 403,, 0,, 25.00  ;;--;;  247930,, 403,, 0,, 25.00
247935,, 403,, 0,, 25.00  ;;--;;  247935,, 403,, 0,, 25.00
247940,, 403,, 0,, 25.00  ;;--;;  247940,, 403,, 0,, 25.00
247945,, 403,, 0,, 25.00  ;;--;;  247945,, 403,, 0,, 25.00
247950,, 400,, 0,, 25.00  ;;--;;  247950,, 400,, 0,, 25.00
247955,, 400,, 0,, 25.00  ;;--;;  247955,, 400,, 0,, 25.00
247960,, 403,, 0,, 25.00  ;;--;;  247960,, 403,, 0,, 25.00
247965,, 400,, 0,, 25.00  ;;--;;  247965,, 400,, 0,, 25.00
247970,, 400,, 0,, 25.00  ;;--;;  247970,, 400,, 0,, 25.00
247975,, 400,, 0,, 25.00  ;;--;;  247975,, 400,, 0,, 25.00
247980,, 400,, 0,, 25.00  ;;--;;  247980,, 400,, 0,, 25.00
247985,, 400,, 0,, 25.00  ;;--;;  247985,, 400,, 0,, 25.00
247990,, 400,, 0,, 24.65  ;;--;;  247990,, 400,, 0,, 24.65
247995,, 402,, 0,, 25.00  ;;--;;  247995,, 402,, 0,, 25.00
248061,, 406,, 0,, 25.00  ;;--;;  248061,, 406,, 0,, 25.00
248066,, 400,, 0,, 25.00  ;;--;;  248066,, 400,, 0,, 25.00
248071,, 400,, 0,, 25.00  ;;--;;  248071,, 400,, 0,, 25.00
248076,, 400,, 0,, 25.00  ;;--;;  248076,, 400,, 0,, 25.00
248081,, 403,, 0,, 25.00  ;;--;;  248081,, 403,, 0,, 25.00
248086,, 403,, 0,, 25.00  ;;--;;  248086,, 403,, 0,, 25.00
248091,, 403,, 0,, 25.00  ;;--;;  248091,, 403,, 0,, 25.00
248096,, 403,, 0,, 25.00  ;;--;;  248096,, 403,, 0,, 25.00
248101,, 403,, 0,, 25.00  ;;--;;  248101,, 403,, 0,, 25.00
248106,, 409,, 1,, 25.00  ;;--;;  248106,, 409,, 1,, 25.00
248111,, 400,, 0,, 25.00  ;;--;;  248111,, 400,, 0,, 25.00
248116,, 400,, 0,, 25.00  ;;--;;  248116,, 400,, 0,, 25.00
248182,, 406,, 0,, 25.00  ;;--;;  248182,, 406,, 0,, 25.00
248187,, 400,, 0,, 25.00  ;;--;;  248187,, 400,, 0,, 25.00
248192,, 400,, 0,, 25.00  ;;--;;  248192,, 400,, 0,, 25.00
248197,, 400,, 0,, 25.00  ;;--;;  248197,, 400,, 0,, 25.00
248202,, 400,, 0,, 25.00  ;;--;;  248202,, 400,, 0,, 25.00
248207,, 403,, 0,, 25.00  ;;--;;  248207,, 403,, 0,, 25.00
248212,, 400,, 0,, 25.00  ;;--;;  248212,, 400,, 0,, 25.00
248217,, 403,, 0,, 25.00  ;;--;;  248217,, 403,, 0,, 25.00
248222,, 400,, 0,, 25.00  ;;--;;  248222,, 400,, 0,, 25.00
248227,, 403,, 0,, 25.00  ;;--;;  248227,, 403,, 0,, 25.00
248232,, 403,, 0,, 25.00  ;;--;;  248232,, 403,, 0,, 25.00
248237,, 409,, 1,, 25.00  ;;--;;  248237,, 409,, 1,, 25.00
248242,, 400,, 0,, 25.00  ;;--;;  248242,, 400,, 0,, 25.00
248247,, 400,, 0,, 25.00  ;;--;;  248247,, 400,, 0,, 25.00
248252,, 400,, 0,, 25.00  ;;--;;  248252,, 400,, 0,, 25.00
248258,, 400,, 0,, 25.00  ;;--;;  248258,, 400,, 0,, 25.00
248263,, 400,, 0,, 25.00  ;;--;;  248263,, 400,, 0,, 25.00
248268,, 400,, 0,, 25.00  ;;--;;  248268,, 400,, 0,, 25.00
248273,, 400,, 0,, 25.00  ;;--;;  248273,, 400,, 0,, 25.00
248278,, 403,, 0,, 25.00  ;;--;;  248278,, 403,, 0,, 25.00
248283,, 400,, 0,, 25.00  ;;--;;  248283,, 400,, 0,, 25.00
248288,, 400,, 0,, 25.00  ;;--;;  248288,, 400,, 0,, 25.00
248293,, 400,, 0,, 25.00  ;;--;;  248293,, 400,, 0,, 25.00
248298,, 400,, 0,, 25.00  ;;--;;  248298,, 400,, 0,, 25.00
248303,, 400,, 0,, 25.00  ;;--;;  248303,, 400,, 0,, 25.00
248308,, 400,, 0,, 25.00  ;;--;;  248308,, 400,, 0,, 25.00
248313,, 400,, 0,, 25.00  ;;--;;  248313,, 400,, 0,, 25.00
248318,, 402,, 0,, 25.00  ;;--;;  248318,, 402,, 0,, 25.00
248323,, 402,, 0,, 25.00  ;;--;;  248323,, 402,, 0,, 25.00
248328,, 400,, 0,, 25.00  ;;--;;  248328,, 400,, 0,, 25.00
248333,, 402,, 0,, 25.00  ;;--;;  248333,, 402,, 0,, 25.00
248338,, 400,, 0,, 25.00  ;;--;;  248338,, 400,, 0,, 25.00
248343,, 400,, 0,, 25.00  ;;--;;  248343,, 400,, 0,, 25.00
248348,, 400,, 0,, 25.00  ;;--;;  248348,, 400,, 0,, 25.00
248353,, 400,, 0,, 25.00  ;;--;;  248353,, 400,, 0,, 25.00
248359,, 400,, 0,, 25.00  ;;--;;  248359,, 400,, 0,, 25.00
248364,, 400,, 0,, 25.00  ;;--;;  248364,, 400,, 0,, 25.00
248369,, 405,, 0,, 25.00  ;;--;;  248369,, 405,, 0,, 25.00
248374,, 405,, 0,, 25.00  ;;--;;  248374,, 405,, 0,, 25.00
248379,, 405,, 0,, 25.00  ;;--;;  248379,, 405,, 0,, 25.00
248384,, 405,, 0,, 25.00  ;;--;;  248384,, 405,, 0,, 25.00
248389,, 407,, 1,, 25.00  ;;--;;  248389,, 407,, 1,, 25.00
248394,, 407,, 1,, 25.00  ;;--;;  248394,, 407,, 1,, 25.00
248399,, 407,, 1,, 25.00  ;;--;;  248399,, 407,, 1,, 25.00
248404,, 407,, 1,, 25.00  ;;--;;  248404,, 407,, 1,, 25.00
248409,, 407,, 1,, 25.00  ;;--;;  248409,, 407,, 1,, 25.00
248414,, 410,, 1,, 25.00  ;;--;;  248414,, 410,, 1,, 25.00
248419,, 423,, 3,, 25.00  ;;--;;  248419,, 423,, 3,, 25.00
248424,, 420,, 3,, 25.00  ;;--;;  248424,, 420,, 3,, 25.00
248429,, 420,, 3,, 25.00  ;;--;;  248429,, 420,, 3,, 25.00
248434,, 410,, 1,, 25.00  ;;--;;  248434,, 410,, 1,, 25.00
248439,, 407,, 1,, 25.00  ;;--;;  248439,, 407,, 1,, 25.00
248444,, 407,, 1,, 25.00  ;;--;;  248444,, 407,, 1,, 25.00
248449,, 407,, 1,, 25.00  ;;--;;  248449,, 407,, 1,, 25.00
248454,, 405,, 0,, 25.00  ;;--;;  248454,, 405,, 0,, 25.00
248459,, 405,, 0,, 25.00  ;;--;;  248459,, 405,, 0,, 25.00
248464,, 407,, 1,, 25.00  ;;--;;  248464,, 407,, 1,, 25.00
248470,, 405,, 0,, 25.00  ;;--;;  248470,, 405,, 0,, 25.00
248475,, 407,, 1,, 25.00  ;;--;;  248475,, 407,, 1,, 25.00
248480,, 405,, 0,, 25.00  ;;--;;  248480,, 405,, 0,, 25.00
248545,, 405,, 0,, 25.00  ;;--;;  248545,, 405,, 0,, 25.00
248550,, 400,, 0,, 24.65  ;;--;;  248550,, 400,, 0,, 24.65
248555,, 402,, 0,, 25.00  ;;--;;  248555,, 402,, 0,, 25.00
248560,, 400,, 0,, 25.00  ;;--;;  248560,, 400,, 0,, 25.00
248565,, 400,, 0,, 25.00  ;;--;;  248565,, 400,, 0,, 25.00
248570,, 402,, 0,, 25.00  ;;--;;  248570,, 402,, 0,, 25.00
248575,, 400,, 0,, 25.00  ;;--;;  248575,, 400,, 0,, 25.00
248580,, 400,, 0,, 25.00  ;;--;;  248580,, 400,, 0,, 25.00
248585,, 402,, 0,, 25.00  ;;--;;  248585,, 402,, 0,, 25.00
248590,, 402,, 0,, 25.00  ;;--;;  248590,, 402,, 0,, 25.00
248595,, 402,, 0,, 25.00  ;;--;;  248595,, 402,, 0,, 25.00
248601,, 402,, 0,, 25.00  ;;--;;  248601,, 402,, 0,, 25.00
248606,, 400,, 0,, 25.00  ;;--;;  248606,, 400,, 0,, 25.00
248611,, 406,, 0,, 25.00  ;;--;;  248611,, 406,, 0,, 25.00
248616,, 402,, 0,, 25.00  ;;--;;  248616,, 402,, 0,, 25.00
248621,, 402,, 0,, 25.00  ;;--;;  248621,, 402,, 0,, 25.00
248626,, 402,, 0,, 25.00  ;;--;;  248626,, 402,, 0,, 25.00
248631,, 402,, 0,, 25.00  ;;--;;  248631,, 402,, 0,, 25.00
248636,, 402,, 0,, 25.00  ;;--;;  248636,, 402,, 0,, 25.00
248641,, 402,, 0,, 25.00  ;;--;;  248641,, 402,, 0,, 25.00
248646,, 402,, 0,, 25.00  ;;--;;  248646,, 402,, 0,, 25.00
248651,, 402,, 0,, 25.00  ;;--;;  248651,, 402,, 0,, 25.00
248656,, 402,, 0,, 25.00  ;;--;;  248656,, 402,, 0,, 25.00
248661,, 402,, 0,, 25.00  ;;--;;  248661,, 402,, 0,, 25.00
248666,, 400,, 0,, 25.00  ;;--;;  248666,, 400,, 0,, 25.00
248671,, 402,, 0,, 25.00  ;;--;;  248671,, 402,, 0,, 25.00
248676,, 402,, 0,, 25.00  ;;--;;  248676,, 402,, 0,, 25.00
248681,, 402,, 0,, 25.00  ;;--;;  248681,, 402,, 0,, 25.00
248686,, 402,, 0,, 25.00  ;;--;;  248686,, 402,, 0,, 25.00
248691,, 402,, 0,, 25.00  ;;--;;  248691,, 402,, 0,, 25.00
248696,, 406,, 0,, 25.36  ;;--;;  248696,, 406,, 0,, 25.36
248702,, 402,, 0,, 25.00  ;;--;;  248702,, 402,, 0,, 25.00
248707,, 402,, 0,, 25.00  ;;--;;  248707,, 402,, 0,, 25.00
248712,, 402,, 0,, 25.00  ;;--;;  248712,, 402,, 0,, 25.00
248717,, 402,, 0,, 25.00  ;;--;;  248717,, 402,, 0,, 25.00
248722,, 400,, 0,, 25.00  ;;--;;  248722,, 400,, 0,, 25.00
248727,, 400,, 0,, 25.00  ;;--;;  248727,, 400,, 0,, 25.00
248732,, 402,, 0,, 25.00  ;;--;;  248732,, 402,, 0,, 25.00
248737,, 400,, 0,, 25.00  ;;--;;  248737,, 400,, 0,, 25.00
248742,, 400,, 0,, 25.00  ;;--;;  248742,, 400,, 0,, 25.00
248747,, 400,, 0,, 25.00  ;;--;;  248747,, 400,, 0,, 25.00
248752,, 400,, 0,, 25.00  ;;--;;  248752,, 400,, 0,, 25.00
248757,, 400,, 0,, 25.00  ;;--;;  248757,, 400,, 0,, 25.00
248762,, 402,, 0,, 25.00  ;;--;;  248762,, 402,, 0,, 25.00
248767,, 402,, 0,, 25.00  ;;--;;  248767,, 402,, 0,, 25.00
248772,, 402,, 0,, 25.00  ;;--;;  248772,, 402,, 0,, 25.00
248777,, 402,, 0,, 25.00  ;;--;;  248777,, 402,, 0,, 25.00
248782,, 402,, 0,, 25.00  ;;--;;  248782,, 402,, 0,, 25.00
248787,, 402,, 0,, 25.00  ;;--;;  248787,, 402,, 0,, 25.00
248792,, 406,, 0,, 25.00  ;;--;;  248792,, 406,, 0,, 25.00
248797,, 406,, 0,, 25.36  ;;--;;  248797,, 406,, 0,, 25.36
248802,, 406,, 0,, 25.36  ;;--;;  248802,, 406,, 0,, 25.36
248808,, 402,, 0,, 25.36  ;;--;;  248808,, 402,, 0,, 25.36
248813,, 402,, 0,, 25.36  ;;--;;  248813,, 402,, 0,, 25.36
248818,, 406,, 0,, 25.36  ;;--;;  248818,, 406,, 0,, 25.36
248823,, 402,, 0,, 25.00  ;;--;;  248823,, 402,, 0,, 25.00
248828,, 406,, 0,, 25.36  ;;--;;  248828,, 406,, 0,, 25.36
248833,, 402,, 0,, 25.36  ;;--;;  248833,, 402,, 0,, 25.36
248838,, 402,, 0,, 25.36  ;;--;;  248838,, 402,, 0,, 25.36
248843,, 406,, 0,, 25.36  ;;--;;  248843,, 406,, 0,, 25.36
248908,, 402,, 0,, 25.00  ;;--;;  248908,, 402,, 0,, 25.00
248913,, 400,, 0,, 25.00  ;;--;;  248913,, 400,, 0,, 25.00
248918,, 400,, 0,, 25.00  ;;--;;  248918,, 400,, 0,, 25.00
248923,, 400,, 0,, 25.00  ;;--;;  248923,, 400,, 0,, 25.00
248928,, 400,, 0,, 25.00  ;;--;;  248928,, 400,, 0,, 25.00
248933,, 400,, 0,, 25.00  ;;--;;  248933,, 400,, 0,, 25.00
248939,, 400,, 0,, 25.00  ;;--;;  248939,, 400,, 0,, 25.00
248944,, 400,, 0,, 25.00  ;;--;;  248944,, 400,, 0,, 25.00
248949,, 402,, 0,, 25.00  ;;--;;  248949,, 402,, 0,, 25.00
253854,, 402,, 0,, 25.00  ;;--;;  253854,, 402,, 0,, 25.00
253859,, 400,, 0,, 25.00  ;;--;;  253859,, 400,, 0,, 25.00
253864,, 400,, 0,, 25.00  ;;--;;  253864,, 400,, 0,, 25.00
253869,, 400,, 0,, 25.00  ;;--;;  253869,, 400,, 0,, 25.00
253874,, 402,, 0,, 25.00  ;;--;;  253874,, 402,, 0,, 25.00
253879,, 402,, 0,, 25.00  ;;--;;  253879,, 402,, 0,, 25.00
253884,, 402,, 0,, 25.00  ;;--;;  253884,, 402,, 0,, 25.00
253889,, 402,, 0,, 25.00  ;;--;;  253889,, 402,, 0,, 25.00
253895,, 402,, 0,, 25.00  ;;--;;  253895,, 402,, 0,, 25.00
253900,, 400,, 0,, 25.00  ;;--;;  253900,, 400,, 0,, 25.00
253905,, 402,, 0,, 25.00  ;;--;;  253905,, 402,, 0,, 25.00
253910,, 402,, 0,, 25.00  ;;--;;  253910,, 402,, 0,, 25.00
253915,, 400,, 0,, 25.00  ;;--;;  253915,, 400,, 0,, 25.00
253920,, 402,, 0,, 25.00  ;;--;;  253920,, 402,, 0,, 25.00
253925,, 400,, 0,, 25.00  ;;--;;  253925,, 400,, 0,, 25.00
253930,, 402,, 0,, 25.00  ;;--;;  253930,, 402,, 0,, 25.00
253935,, 402,, 0,, 25.00  ;;--;;  253935,, 402,, 0,, 25.00
253940,, 402,, 0,, 25.00  ;;--;;  253940,, 402,, 0,, 25.00
253945,, 402,, 0,, 25.00  ;;--;;  253945,, 402,, 0,, 25.00
253950,, 402,, 0,, 25.00  ;;--;;  253950,, 402,, 0,, 25.00
253955,, 402,, 0,, 25.00  ;;--;;  253955,, 402,, 0,, 25.00
253960,, 406,, 0,, 25.00  ;;--;;  253960,, 406,, 0,, 25.00
253965,, 402,, 0,, 25.00  ;;--;;  253965,, 402,, 0,, 25.00
253970,, 402,, 0,, 25.00  ;;--;;  253970,, 402,, 0,, 25.00
253975,, 402,, 0,, 25.00  ;;--;;  253975,, 402,, 0,, 25.00
253980,, 406,, 0,, 25.00  ;;--;;  253980,, 406,, 0,, 25.00
253985,, 406,, 0,, 25.00  ;;--;;  253985,, 406,, 0,, 25.00
253990,, 406,, 0,, 25.00  ;;--;;  253990,, 406,, 0,, 25.00
253995,, 402,, 0,, 25.00  ;;--;;  253995,, 402,, 0,, 25.00
254001,, 402,, 0,, 25.00  ;;--;;  254001,, 402,, 0,, 25.00
254006,, 406,, 0,, 25.00  ;;--;;  254006,, 406,, 0,, 25.00
254011,, 406,, 0,, 25.00  ;;--;;  254011,, 406,, 0,, 25.00
254016,, 406,, 0,, 25.00  ;;--;;  254016,, 406,, 0,, 25.00
254021,, 406,, 0,, 25.00  ;;--;;  254021,, 406,, 0,, 25.00
254026,, 411,, 1,, 25.00  ;;--;;  254026,, 411,, 1,, 25.00
254031,, 411,, 1,, 25.00  ;;--;;  254031,, 411,, 1,, 25.00
254036,, 415,, 2,, 25.00  ;;--;;  254036,, 415,, 2,, 25.00
254041,, 411,, 1,, 25.00  ;;--;;  254041,, 411,, 1,, 25.00
254046,, 411,, 1,, 25.36  ;;--;;  254046,, 411,, 1,, 25.36
254051,, 415,, 2,, 25.00  ;;--;;  254051,, 415,, 2,, 25.00
254056,, 411,, 1,, 25.36  ;;--;;  254056,, 411,, 1,, 25.36
254061,, 406,, 0,, 25.00  ;;--;;  254061,, 406,, 0,, 25.00
254066,, 411,, 1,, 25.00  ;;--;;  254066,, 411,, 1,, 25.00
254071,, 411,, 1,, 25.00  ;;--;;  254071,, 411,, 1,, 25.00
254076,, 411,, 1,, 25.00  ;;--;;  254076,, 411,, 1,, 25.00
254081,, 411,, 1,, 25.00  ;;--;;  254081,, 411,, 1,, 25.00
254086,, 411,, 1,, 25.00  ;;--;;  254086,, 411,, 1,, 25.00
254091,, 411,, 1,, 25.00  ;;--;;  254091,, 411,, 1,, 25.00
254096,, 406,, 0,, 25.00  ;;--;;  254096,, 406,, 0,, 25.00
254101,, 406,, 0,, 25.00  ;;--;;  254101,, 406,, 0,, 25.00
254106,, 411,, 1,, 25.00  ;;--;;  254106,, 411,, 1,, 25.00
254112,, 406,, 0,, 25.00  ;;--;;  254112,, 406,, 0,, 25.00
254117,, 411,, 1,, 25.00  ;;--;;  254117,, 411,, 1,, 25.00
254122,, 406,, 0,, 25.00  ;;--;;  254122,, 406,, 0,, 25.00
254127,, 406,, 0,, 25.00  ;;--;;  254127,, 406,, 0,, 25.00
254132,, 406,, 0,, 25.00  ;;--;;  254132,, 406,, 0,, 25.00
254137,, 406,, 0,, 25.00  ;;--;;  254137,, 406,, 0,, 25.00
254142,, 406,, 0,, 25.00  ;;--;;  254142,, 406,, 0,, 25.00
254147,, 406,, 0,, 25.00  ;;--;;  254147,, 406,, 0,, 25.00
254152,, 406,, 0,, 25.00  ;;--;;  254152,, 406,, 0,, 25.00
254217,, 406,, 0,, 25.00  ;;--;;  254217,, 406,, 0,, 25.00
254222,, 400,, 0,, 25.00  ;;--;;  254222,, 400,, 0,, 25.00
254227,, 400,, 0,, 25.00  ;;--;;  254227,, 400,, 0,, 25.00
254232,, 400,, 0,, 25.00  ;;--;;  254232,, 400,, 0,, 25.00
254237,, 400,, 0,, 25.00  ;;--;;  254237,, 400,, 0,, 25.00
254243,, 400,, 0,, 25.00  ;;--;;  254243,, 400,, 0,, 25.00
254248,, 400,, 0,, 25.00  ;;--;;  254248,, 400,, 0,, 25.00
254253,, 400,, 0,, 25.00  ;;--;;  254253,, 400,, 0,, 25.00
254258,, 400,, 0,, 25.00  ;;--;;  254258,, 400,, 0,, 25.00
254263,, 406,, 0,, 25.00  ;;--;;  254263,, 406,, 0,, 25.00
254268,, 400,, 0,, 25.00  ;;--;;  254268,, 400,, 0,, 25.00
254273,, 406,, 0,, 25.00  ;;--;;  254273,, 406,, 0,, 25.00
254278,, 400,, 0,, 25.00  ;;--;;  254278,, 400,, 0,, 25.00
254283,, 400,, 0,, 25.00  ;;--;;  254283,, 400,, 0,, 25.00
254288,, 400,, 0,, 25.00  ;;--;;  254288,, 400,, 0,, 25.00
254293,, 400,, 0,, 25.00  ;;--;;  254293,, 400,, 0,, 25.00
254298,, 406,, 0,, 25.00  ;;--;;  254298,, 406,, 0,, 25.00
254303,, 406,, 0,, 25.00  ;;--;;  254303,, 406,, 0,, 25.00
254308,, 400,, 0,, 25.00  ;;--;;  254308,, 400,, 0,, 25.00
254313,, 406,, 0,, 25.00  ;;--;;  254313,, 406,, 0,, 25.00
254318,, 400,, 0,, 25.00  ;;--;;  254318,, 400,, 0,, 25.00
254323,, 400,, 0,, 25.00  ;;--;;  254323,, 400,, 0,, 25.00
254328,, 406,, 0,, 25.00  ;;--;;  254328,, 406,, 0,, 25.00
254333,, 406,, 0,, 25.00  ;;--;;  254333,, 406,, 0,, 25.00
254338,, 400,, 0,, 25.00  ;;--;;  254338,, 400,, 0,, 25.00
254344,, 403,, 0,, 25.00  ;;--;;  254344,, 403,, 0,, 25.00
254349,, 409,, 1,, 25.00  ;;--;;  254349,, 409,, 1,, 25.00
254353,, 400,, 0,, 25.00  ;;--;;  254353,, 400,, 0,, 25.00
254358,, 400,, 0,, 25.00  ;;--;;  254358,, 400,, 0,, 25.00
254363,, 403,, 0,, 25.00  ;;--;;  254363,, 403,, 0,, 25.00
254368,, 403,, 0,, 25.00  ;;--;;  254368,, 403,, 0,, 25.00
254373,, 403,, 0,, 25.00  ;;--;;  254373,, 403,, 0,, 25.00
254378,, 403,, 0,, 25.00  ;;--;;  254378,, 403,, 0,, 25.00
254384,, 403,, 0,, 25.00  ;;--;;  254384,, 403,, 0,, 25.00
254389,, 400,, 0,, 25.00  ;;--;;  254389,, 400,, 0,, 25.00
254394,, 400,, 0,, 25.00  ;;--;;  254394,, 400,, 0,, 25.00
254399,, 406,, 0,, 25.00  ;;--;;  254399,, 406,, 0,, 25.00
254404,, 406,, 0,, 25.00  ;;--;;  254404,, 406,, 0,, 25.00
254409,, 406,, 0,, 25.00  ;;--;;  254409,, 406,, 0,, 25.00
254414,, 402,, 0,, 25.00  ;;--;;  254414,, 402,, 0,, 25.00
254419,, 406,, 0,, 25.00  ;;--;;  254419,, 406,, 0,, 25.00
254424,, 406,, 0,, 25.00  ;;--;;  254424,, 406,, 0,, 25.00
254429,, 406,, 0,, 25.00  ;;--;;  254429,, 406,, 0,, 25.00
254434,, 406,, 0,, 25.00  ;;--;;  254434,, 406,, 0,, 25.00
254439,, 406,, 0,, 25.00  ;;--;;  254439,, 406,, 0,, 25.00
254444,, 411,, 1,, 25.00  ;;--;;  254444,, 411,, 1,, 25.00
254449,, 411,, 1,, 25.00  ;;--;;  254449,, 411,, 1,, 25.00
254454,, 411,, 1,, 25.00  ;;--;;  254454,, 411,, 1,, 25.00
254459,, 406,, 0,, 25.00  ;;--;;  254459,, 406,, 0,, 25.00
254464,, 406,, 0,, 25.00  ;;--;;  254464,, 406,, 0,, 25.00
254469,, 415,, 2,, 25.00  ;;--;;  254469,, 415,, 2,, 25.00
254474,, 406,, 0,, 25.00  ;;--;;  254474,, 406,, 0,, 25.00
254479,, 406,, 0,, 25.00  ;;--;;  254479,, 406,, 0,, 25.00
254484,, 406,, 0,, 25.00  ;;--;;  254484,, 406,, 0,, 25.00
254489,, 406,, 0,, 25.00  ;;--;;  254489,, 406,, 0,, 25.00
254494,, 406,, 0,, 25.00  ;;--;;  254494,, 406,, 0,, 25.00
254500,, 406,, 0,, 25.00  ;;--;;  254500,, 406,, 0,, 25.00
254505,, 406,, 0,, 25.00  ;;--;;  254505,, 406,, 0,, 25.00
254510,, 406,, 0,, 25.00  ;;--;;  254510,, 406,, 0,, 25.00
254515,, 406,, 0,, 25.00  ;;--;;  254515,, 406,, 0,, 25.00
254520,, 406,, 0,, 25.00  ;;--;;  254520,, 406,, 0,, 25.00
254525,, 406,, 0,, 25.00  ;;--;;  254525,, 406,, 0,, 25.00
254530,, 406,, 0,, 25.00  ;;--;;  254530,, 406,, 0,, 25.00
254535,, 406,, 0,, 25.00  ;;--;;  254535,, 406,, 0,, 25.00
254540,, 406,, 0,, 25.00  ;;--;;  254540,, 406,, 0,, 25.00
254545,, 402,, 0,, 25.00  ;;--;;  254545,, 402,, 0,, 25.00
254550,, 406,, 0,, 25.00  ;;--;;  254550,, 406,, 0,, 25.00
254555,, 406,, 0,, 25.00  ;;--;;  254555,, 406,, 0,, 25.00
254560,, 406,, 0,, 25.00  ;;--;;  254560,, 406,, 0,, 25.00
254565,, 406,, 0,, 25.00  ;;--;;  254565,, 406,, 0,, 25.00
254570,, 411,, 1,, 25.00  ;;--;;  254570,, 411,, 1,, 25.00
254575,, 411,, 1,, 25.00  ;;--;;  254575,, 411,, 1,, 25.00
254580,, 415,, 2,, 25.00  ;;--;;  254580,, 415,, 2,, 25.00
254585,, 411,, 1,, 25.00  ;;--;;  254585,, 411,, 1,, 25.00
254591,, 411,, 1,, 25.00  ;;--;;  254591,, 411,, 1,, 25.00
254596,, 406,, 0,, 25.00  ;;--;;  254596,, 406,, 0,, 25.00
254601,, 411,, 1,, 25.00  ;;--;;  254601,, 411,, 1,, 25.00
254606,, 415,, 2,, 25.00  ;;--;;  254606,, 415,, 2,, 25.00
254611,, 411,, 1,, 25.00  ;;--;;  254611,, 411,, 1,, 25.00
254616,, 411,, 1,, 25.00  ;;--;;  254616,, 411,, 1,, 25.00
254621,, 411,, 1,, 25.00  ;;--;;  254621,, 411,, 1,, 25.00
254626,, 415,, 2,, 25.00  ;;--;;  254626,, 415,, 2,, 25.00
254688,, 406,, 0,, 25.00  ;;--;;  254688,, 406,, 0,, 25.00
254693,, 400,, 0,, 25.00  ;;--;;  254693,, 400,, 0,, 25.00
254698,, 406,, 0,, 25.00  ;;--;;  254698,, 406,, 0,, 25.00
254703,, 406,, 0,, 25.00  ;;--;;  254703,, 406,, 0,, 25.00
254708,, 406,, 0,, 25.00  ;;--;;  254708,, 406,, 0,, 25.00
254713,, 406,, 0,, 25.00  ;;--;;  254713,, 406,, 0,, 25.00
254718,, 406,, 0,, 25.00  ;;--;;  254718,, 406,, 0,, 25.00
254723,, 406,, 0,, 25.00  ;;--;;  254723,, 406,, 0,, 25.00
254728,, 409,, 1,, 25.00  ;;--;;  254728,, 409,, 1,, 25.00
254733,, 406,, 0,, 25.36  ;;--;;  254733,, 406,, 0,, 25.36
254738,, 409,, 1,, 25.00  ;;--;;  254738,, 409,, 1,, 25.00
254742,, 406,, 0,, 25.00  ;;--;;  254742,, 406,, 0,, 25.00
254747,, 400,, 0,, 25.00  ;;--;;  254747,, 400,, 0,, 25.00
254752,, 403,, 0,, 25.00  ;;--;;  254752,, 403,, 0,, 25.00
254758,, 400,, 0,, 25.00  ;;--;;  254758,, 400,, 0,, 25.00
254763,, 403,, 0,, 25.00  ;;--;;  254763,, 403,, 0,, 25.00
254768,, 403,, 0,, 25.00  ;;--;;  254768,, 403,, 0,, 25.00
254773,, 403,, 0,, 25.00  ;;--;;  254773,, 403,, 0,, 25.00
254778,, 400,, 0,, 25.00  ;;--;;  254778,, 400,, 0,, 25.00
254783,, 400,, 0,, 25.00  ;;--;;  254783,, 400,, 0,, 25.00
254788,, 403,, 0,, 25.00  ;;--;;  254788,, 403,, 0,, 25.00
254793,, 403,, 0,, 25.00  ;;--;;  254793,, 403,, 0,, 25.00
254798,, 403,, 0,, 25.00  ;;--;;  254798,, 403,, 0,, 25.00
254803,, 403,, 0,, 25.00  ;;--;;  254803,, 403,, 0,, 25.00
254808,, 400,, 0,, 25.00  ;;--;;  254808,, 400,, 0,, 25.00
254813,, 403,, 0,, 25.00  ;;--;;  254813,, 403,, 0,, 25.00
254818,, 400,, 0,, 25.00  ;;--;;  254818,, 400,, 0,, 25.00
254823,, 406,, 0,, 25.00  ;;--;;  254823,, 406,, 0,, 25.00
254828,, 409,, 1,, 25.00  ;;--;;  254828,, 409,, 1,, 25.00
254833,, 409,, 1,, 25.00  ;;--;;  254833,, 409,, 1,, 25.00
254838,, 409,, 1,, 25.00  ;;--;;  254838,, 409,, 1,, 25.00
254843,, 409,, 1,, 25.00  ;;--;;  254843,, 409,, 1,, 25.00
254848,, 413,, 1,, 25.00  ;;--;;  254848,, 413,, 1,, 25.00
254853,, 409,, 1,, 25.00  ;;--;;  254853,, 409,, 1,, 25.00
254858,, 413,, 1,, 25.00  ;;--;;  254858,, 413,, 1,, 25.00
254864,, 409,, 1,, 25.00  ;;--;;  254864,, 409,, 1,, 25.00
254869,, 406,, 0,, 25.00  ;;--;;  254869,, 406,, 0,, 25.00
254874,, 409,, 1,, 25.00  ;;--;;  254874,, 409,, 1,, 25.00
254879,, 413,, 1,, 25.00  ;;--;;  254879,, 413,, 1,, 25.00
